Order Date,SKU ID,Order Quantity
1/13/2023,2013AA,2.5
6/25/2022,3494AA,50
5/11/2022,1967BA,90
4/26/2022,1499CA,2
7/16/2022,2291AA,56
6/25/2022,3462AA,50
10/3/2022,3420AA,2
7/10/2022,3448CA,30
3/2/2022,3399AA,5
7/12/2022,1317CA,1
3/3/2022,3079BA,54
6/8/2023,3250CA,525
10/12/2022,2044CA,4
2/13/2022,3461CA,15
4/22/2023,1956AA,1
5/17/2022,2953BA,80
11/6/2022,1382CA,8
9/3/2022,3044AA,29
3/6/2023,1445BA,4
1/31/2022,3120BA,5
6/4/2022,1586CA,150
4/18/2023,3619CA,3423
3/16/2022,1601AA,8
2/25/2023,2513CA,1
8/8/2022,1126CA,1837
3/11/2022,1586CA,3
7/11/2022,2277AA,271
2/4/2023,3512AA,1000
4/29/2022,2923CA,2
7/7/2022,3138CA,4
5/12/2022,2170BA,11
4/20/2023,2326CA,100
6/10/2022,1695CA,1
7/19/2022,2970CA,1
3/10/2023,1479CA,5
9/13/2022,2513CA,1
10/9/2022,2016CA,147
6/9/2023,1224AA,25
10/13/2022,1993AA,500
1/5/2023,1479CA,3
9/3/2022,1970CA,45
2/27/2023,1956CA,1
4/26/2023,1908AA,1
7/9/2022,3079BA,18
6/17/2022,2317CA,310
12/17/2022,3619CA,1300
5/2/2022,3502BA,40
4/24/2023,2293AA,370
6/13/2022,1382CA,7
8/28/2022,2498CA,10
2/2/2023,3125AA,4
9/2/2022,3084CA,1
12/15/2022,1956CA,1
8/15/2022,1964BA,5800
4/3/2022,1979AA,70
4/20/2022,1624AA,1
2/25/2023,3619CA,636
1/18/2023,3132BA,1
5/1/2022,2021CA,10
8/5/2022,2170BA,8
10/13/2022,3399AA,1
1/4/2023,1479CA,1
10/5/2022,1330CA,1
1/10/2023,2173CA,6
1/27/2023,3404CA,4
12/23/2022,1499AA,95
2/27/2022,1317CA,1
8/23/2022,3462AA,50
6/8/2022,3250CA,360
6/11/2022,3590BA,3
11/10/2022,2930CA,6
6/2/2022,2041CA,4
2/27/2022,1967BA,185
5/4/2023,2956AA,15
3/16/2023,1385CA,7
5/13/2023,2013AA,95
12/22/2022,1163CA,632
12/29/2022,2317CA,339
1/19/2023,3462AA,18
3/25/2022,3177CA,67.5
4/11/2022,1511CA,8
8/14/2022,3576BA,17
2/11/2022,1876AA,1
2/7/2022,3533CA,500
2/25/2022,1970CA,150
5/18/2022,3495CA,5
7/26/2022,3160BA,2
4/23/2022,2336BA,263
3/3/2023,2267CA,3
6/9/2023,1908AA,1
5/17/2023,1379CA,7
3/11/2022,2337CA,32
2/8/2022,1499AA,122
7/15/2022,1906CA,1
8/10/2022,2803BA,402
6/21/2022,3177CA,67.5
11/15/2022,3084CA,7
4/16/2023,3075AA,1
3/18/2023,3413AA,5
12/29/2022,1994AA,152.5
3/12/2022,2021CA,11
2/4/2022,2956AA,49
5/25/2022,3448CA,30
3/6/2023,1995AA,200
8/12/2022,2501CA,74
3/27/2022,1497CA,12
11/7/2022,2255CA,2
4/16/2022,2016CA,55
5/15/2022,2714CA,1014
3/1/2022,1695CA,1
6/7/2023,1953AA,2
2/8/2022,1161AA,55
2/5/2023,1464AA,1
2/22/2022,2714CA,813
9/28/2022,2189CA,2
10/18/2022,1077CA,15476
6/8/2023,1497CA,200
11/3/2022,2661CA,53
12/6/2022,3177CA,67.5
2/13/2023,1206BA,131
5/30/2022,2988AA,2
10/23/2022,3084CA,6
6/5/2023,2564BA,46
2/20/2022,1385CA,25
2/2/2022,3345AA,3
2/6/2022,1224AA,468
7/26/2022,1499AA,2735.106
3/8/2022,1601AA,3
5/28/2022,1601AA,2
4/7/2023,1995AA,40
6/3/2022,1971AA,155
3/12/2023,1967BA,895
1/12/2023,2935BA,50
3/21/2023,1497CA,22.9
5/19/2023,2508BA,1
8/18/2022,2066AA,1
2/6/2023,1116CA,2697
8/22/2022,2923CA,73
4/25/2022,1906CA,1
3/6/2022,1077CA,3519
11/28/2022,1083AA,2100
8/31/2022,2923CA,4
2/9/2023,2236CA,2
6/6/2022,2277AA,84
8/12/2022,2673BA,880
1/3/2023,3079BA,18
5/26/2022,2501CA,105
1/19/2023,2923CA,15
9/19/2022,3143CA,10
4/27/2023,1193BA,84
1/1/2023,1601AA,2
5/31/2022,3461CA,3
9/2/2022,1382CA,7
3/9/2023,1906CA,3
3/22/2023,3533CA,200
2/18/2022,3533CA,6000
12/20/2022,1990AA,315
10/13/2022,3461CA,20
2/27/2022,1956CA,4
10/1/2022,1077CA,1
4/26/2023,1906CA,5
2/27/2023,2953BA,60
4/23/2023,3193AA,13
6/27/2022,1077CA,3414
3/30/2023,2025AA,1
2/21/2022,2673BA,315
5/13/2022,1970CA,47.5
10/9/2022,1964BA,30
5/28/2022,1993AA,245
12/6/2022,2291AA,18
12/23/2022,1317CA,1
2/20/2022,3462AA,50
11/8/2022,1382CA,10
2/28/2022,3025CA,1
9/7/2022,2220BA,2
1/20/2023,3590BA,2
2/9/2022,3590BA,2
9/7/2022,2277AA,16
6/15/2022,1382CA,5
4/19/2022,1009AA,15
10/8/2022,2953BA,60
2/14/2022,1163CA,264
4/19/2022,2229AA,7
4/11/2023,1499AA,210
1/18/2023,1497CA,105
6/4/2023,2471CA,83
3/1/2022,1956CA,1
3/4/2023,2923CA,31
3/1/2023,1464AA,1
1/2/2023,2189CA,6
3/2/2022,3193AA,5
3/8/2023,1970CA,102.5
4/12/2023,1130AA,102
2/26/2023,1009AA,305
3/10/2023,2396CA,1016
5/26/2023,2867AA,7
4/15/2023,2212AA,1
11/9/2022,2317CA,308
5/26/2023,3512AA,500
10/1/2022,3404CA,4
5/14/2022,1681CA,5
1/25/2023,3619CA,4344
6/8/2022,1695CA,1
4/5/2022,2291AA,519
10/21/2022,3365CA,5
10/22/2022,2337CA,105
3/1/2023,2025AA,4
3/28/2022,1953AA,1
5/10/2023,3551CA,200
4/5/2022,2752AA,53
3/1/2023,1130AA,463
2/2/2023,1130AA,630
11/20/2022,3590BA,20
5/22/2022,3404CA,20
7/12/2022,1441AA,1
7/14/2022,1009AA,1865
4/11/2022,3143CA,3
6/28/2022,2291AA,270
7/13/2022,1484BA,447
6/7/2022,1993AA,20
1/5/2023,1907AA,1
7/18/2022,2021CA,3
3/20/2022,3271CA,4
7/1/2022,2814BA,4
6/30/2022,1993AA,282.5
8/23/2022,2938CA,2
5/23/2022,2317CA,2333
10/4/2022,1908AA,1
7/17/2022,3365CA,50
2/1/2023,2564BA,80
12/19/2022,1445BA,3
9/24/2022,3512AA,16000
4/25/2022,2326CA,72
10/24/2022,1971AA,1095
2/22/2022,3177CA,67.5
12/8/2022,2317CA,3
6/25/2022,2923CA,1
4/5/2023,3590BA,4
1/14/2023,2331CA,36
5/26/2022,3420AA,2
11/21/2022,2515BA,531
6/12/2023,1077CA,6848
12/7/2022,3494AA,120
7/18/2022,1945AA,1
6/5/2023,2953BA,30
1/24/2023,3178CA,2
1/4/2023,1464AA,2
5/9/2022,1956CA,1
5/5/2022,3160BA,6
8/24/2022,3619CA,5930
5/14/2022,1908AA,1
7/3/2022,3250CA,550
7/21/2022,2662CA,240
3/7/2022,1366BA,1
2/19/2023,1265CA,1
9/30/2022,2501CA,110
6/13/2023,3143CA,2
2/27/2023,2840AA,440
1/23/2023,2970CA,1
3/13/2022,2336BA,4955
12/5/2022,1993AA,370
1/11/2023,2277AA,164
5/18/2022,1956CA,2
1/14/2023,2229AA,2
5/17/2023,1366BA,1
7/28/2022,2326CA,53
2/7/2023,2189CA,4
6/10/2022,1921AA,1
4/6/2022,1497CA,13
1/24/2023,2189CA,3
5/13/2023,2876CA,8
6/20/2022,3462AA,100
5/20/2023,1484BA,1
5/30/2022,2173CA,3
6/23/2022,2867AA,41
5/5/2022,3365CA,20
10/9/2022,1126CA,349
1/13/2023,1385CA,17
5/5/2022,1479CA,3
2/26/2023,3404CA,4
2/18/2023,1145BA,46
3/26/2023,2200CA,46
7/8/2022,1993AA,80
3/1/2023,3551CA,1
5/13/2022,1445BA,2
2/2/2023,2988AA,1
1/27/2023,3494AA,50
9/13/2022,2714CA,847
3/25/2023,1514BA,1
8/20/2022,2988AA,1
6/7/2022,3079BA,432
5/28/2023,2212AA,3
3/15/2022,1244AA,308
9/6/2022,2646AA,55
5/10/2022,2458CA,53
8/2/2022,2212AA,6
11/16/2022,3590BA,16
8/5/2022,2935BA,8
4/8/2023,2212CA,1
1/14/2023,2621AA,1
7/2/2022,2621AA,48
8/9/2022,3619CA,1260
1/18/2023,2785BA,134
8/2/2022,1586CA,10
3/23/2023,3053AA,12
3/6/2022,3075BA,9
2/27/2023,3399AA,3
9/28/2022,3495CA,20
8/17/2022,3551CA,1000
4/23/2023,3420AA,2
4/3/2023,2317CA,86
11/3/2022,2212AA,8
12/5/2022,2564BA,209
5/15/2022,2326CA,32
5/18/2022,1145BA,50
6/10/2023,1964BA,57.5
2/23/2023,2013AA,210
2/16/2023,2501CA,103
2/10/2023,3025CA,1
6/21/2022,2021CA,4
9/11/2022,1116CA,5483
4/20/2023,3533CA,250
5/3/2023,3120BA,5
5/23/2023,2840AA,162
4/27/2022,2173CA,2
5/27/2022,3551CA,450
4/2/2022,1379CA,2
1/20/2023,3138CA,3
2/28/2022,2646AA,994
4/12/2022,3407CA,2
3/1/2023,1511CA,35
3/2/2023,3590BA,10
6/24/2022,2326CA,36
4/26/2022,1161AA,53
10/10/2022,1385CA,9
4/29/2023,2508BA,1
5/4/2022,3399AA,3
2/18/2022,1445BA,1
7/17/2022,3378CA,300
5/4/2022,1624AA,1
5/1/2022,1445BA,2
6/8/2023,1971AA,5
6/15/2022,3448CA,15
8/22/2022,2142CA,2
3/31/2022,2498BA,1
1/30/2023,3448CA,6
11/10/2022,1979AA,15
4/17/2023,1130AA,1419
7/12/2022,1908AA,1
2/9/2023,3413AA,1
11/15/2022,3053AA,30
3/29/2022,2044CA,4
2/17/2023,2956AA,29
7/10/2022,3079BA,14
6/5/2023,2938CA,1
10/2/2022,2484BA,53
5/6/2022,2867AA,2
2/4/2023,3177CA,270
12/10/2022,1906CA,1
9/23/2022,2016CA,65
11/6/2022,1993AA,756
7/14/2022,1514BA,1
11/26/2022,2923CA,85
9/16/2022,1126CA,823
12/18/2022,3420AA,1
10/26/2022,2814BA,290
1/31/2022,1497CA,15
3/21/2022,3404CA,10
5/13/2023,2956AA,1
12/22/2022,3494AA,100
9/3/2022,3461CA,26
3/11/2022,2632AA,2
9/17/2022,2025AA,16
4/18/2023,2876CA,10
9/14/2022,1907AA,1
2/17/2022,1990AA,35
10/14/2022,2763CA,1817
8/29/2022,1695CA,1
2/22/2022,1499AA,10
7/14/2022,2729AA,67
3/2/2022,3365CA,2
5/6/2022,2189CA,2
2/1/2023,3616CA,4
5/10/2023,1445BA,1
8/23/2022,3138CA,4
8/20/2022,2956AA,30
11/15/2022,3576BA,9
1/1/2023,2867AA,10
9/6/2022,2938CA,9
2/11/2023,1499AA,60
12/4/2022,2053BA,3
5/7/2022,2847BA,32
12/11/2022,3345AA,5
11/19/2022,1990AA,1120
12/31/2022,1990AA,280
7/13/2022,1382CA,30
5/6/2023,3120BA,3
11/10/2022,2953CA,1
10/6/2022,2212AA,2
1/3/2023,1953AA,1
6/9/2022,3084CA,21
11/25/2022,2234AA,1
6/15/2022,2142CA,2
10/3/2022,1499AA,360
5/8/2022,3143CA,4
5/4/2023,2970CA,1
9/11/2022,1497CA,16
7/1/2022,3494AA,50
3/6/2022,3551CA,200
1/17/2023,2766AA,40
2/13/2023,2229CA,5
2/5/2022,1993AA,1800
10/14/2022,3570CA,38
2/12/2022,2930CA,66
5/24/2023,1464AA,2
11/8/2022,1945AA,1
5/23/2022,1964BA,2.5
11/29/2022,1163CA,11
10/3/2022,1116CA,50
2/5/2023,2646AA,16
8/11/2022,2331CA,660
8/3/2022,2291AA,221
1/30/2022,1161AA,50
3/29/2023,1193BA,15
10/28/2022,1009AA,50
3/30/2023,2930CA,2
10/28/2022,2013AA,2.5
5/30/2023,2935BA,3
4/11/2023,1130AA,160
2/25/2022,1995AA,17.5
12/6/2022,1224AA,7
1/18/2023,3533CA,400
3/30/2023,3495CA,70
3/4/2023,2142CA,20
4/19/2023,2672BA,9
4/1/2022,3495CA,10
2/17/2022,2236CA,1
5/16/2022,1741BA,12
2/27/2022,3533CA,500
4/25/2023,1964BA,122.5
3/16/2022,1511CA,9
6/13/2023,1445BA,1
5/20/2023,3345AA,8
4/23/2022,3404CA,5
4/16/2022,1921AA,1
11/4/2022,2200CA,4
11/4/2022,3551CA,800
2/28/2023,3551CA,325
5/11/2022,2227AA,6
2/27/2023,2315BA,115
11/3/2022,1009AA,253
7/3/2022,1630BA,2
2/5/2022,3399AA,7
4/2/2022,2970CA,1
4/22/2022,2053BA,5
3/29/2022,2923CA,27
2/19/2023,2970CA,1
2/13/2022,3345AA,8
10/24/2022,3462AA,100
6/1/2023,2970CA,1
8/7/2022,1163CA,70
12/1/2022,1009AA,242
5/7/2023,2953CA,1
3/28/2023,3495CA,3
4/14/2023,1967BA,447.5
3/6/2022,1907AA,3
2/14/2023,3345AA,8
11/6/2022,1956CA,1
3/15/2023,1206BA,26
5/17/2022,3512AA,1000
12/19/2022,2606AA,3
12/27/2022,3120BA,4
11/5/2022,2956AA,11
10/19/2022,2956AA,28
8/29/2022,1206BA,80
9/6/2022,2060AA,1
5/5/2022,2277AA,1493
5/10/2023,2662CA,6
3/4/2022,1445BA,8
2/3/2022,2763CA,4381
1/18/2023,3143CA,11
7/6/2022,3053AA,289
10/30/2022,2342CA,210
11/15/2022,1967BA,1.5
10/25/2022,1601AA,3
11/7/2022,1970CA,62.5
9/14/2022,1499CA,1
5/23/2023,2752AA,115
10/20/2022,2189CA,11
3/3/2023,1624AA,1
1/17/2023,1193BA,29
11/28/2022,1993AA,175
2/19/2022,3502BA,15
6/25/2022,3448CA,150
7/30/2022,2096BA,5
9/15/2022,2044CA,11
5/12/2023,2291AA,122
7/3/2022,3407CA,2
9/14/2022,1971AA,205
2/18/2023,1624AA,1
4/10/2022,1445BA,4
10/29/2022,1161AA,204
3/27/2022,2013AA,285
2/2/2023,2021CA,3
3/4/2022,1499CA,2
5/4/2023,1990AA,15
5/18/2023,2016CA,12.5
6/25/2022,2200CA,7
8/11/2022,3448CA,30
8/8/2022,1464AA,1
11/21/2022,1695CA,1
12/7/2022,1224AA,71
4/30/2022,2930CA,3
12/9/2022,1130AA,368
1/27/2023,3177CA,67.5
7/12/2022,1584BA,1
7/21/2022,3345AA,15
3/6/2022,3494AA,50
7/15/2022,1630BA,10
6/20/2022,2016CA,170
12/19/2022,1650AA,8
2/11/2023,3407CA,6
2/5/2022,1584BA,1
4/18/2022,3407CA,4
4/27/2023,1486CA,2
3/21/2023,2673BA,660
9/30/2022,3132BA,1
9/22/2022,2763CA,2030
8/19/2022,1964BA,158
12/19/2022,1995AA,61
4/29/2022,2189CA,1
10/15/2022,1499AA,20
2/26/2022,3075AA,4
3/1/2023,1921AA,1
3/11/2022,3365CA,6
5/22/2022,1009AA,853
6/23/2022,1956CA,2
6/21/2022,1145BA,11
5/6/2022,1163CA,60
3/22/2023,2564BA,18
12/31/2022,1161AA,11
3/12/2023,1907AA,2
4/6/2022,2229AA,5
4/16/2022,1970CA,110
1/27/2023,1445BA,2
7/26/2022,1624CA,4
12/14/2022,1967BA,35
4/21/2023,2021CA,4
8/13/2022,2331CA,204
6/28/2022,3533CA,2000
9/14/2022,2876CA,2
4/19/2022,1077CA,100
2/24/2023,1214CA,341
1/31/2022,3250CA,1500
6/23/2022,2054CA,1
2/25/2022,1993AA,50
5/28/2022,2555CA,9
5/8/2023,3250CA,275
4/22/2023,1497CA,210
2/3/2022,3556AA,20
3/13/2022,1681CA,21
7/5/2022,1971AA,19
1/31/2022,1971AA,27.5
4/18/2023,3132BA,1
5/3/2023,2564BA,50
5/17/2022,3551CA,200
5/2/2022,2053BA,8
3/19/2022,2200CA,2
3/23/2022,3365CA,25
8/17/2022,2227AA,2
5/10/2022,2501CA,200
3/29/2023,2212CA,4
6/4/2023,1624AA,1
2/6/2022,3495CA,15
7/14/2022,2640BA,13
11/23/2022,3590BA,11
4/6/2022,2498CA,1
5/2/2022,2923CA,5
3/5/2023,1486CA,3
5/27/2022,2953BA,100
1/30/2023,3075AA,2
5/8/2022,2867AA,2
5/18/2022,1511CA,10
3/19/2022,1445BA,1
10/6/2022,1695CA,1
3/17/2023,2673BA,205
6/30/2022,3193AA,2
3/10/2023,1009AA,68
5/6/2023,2867AA,4
2/14/2022,1379CA,4
5/25/2022,2173CA,8
2/9/2023,1116CA,1570
6/5/2023,1964BA,158
8/27/2022,1921AA,1
8/2/2022,1695CA,2
12/14/2022,2013AA,60
8/25/2022,1499AA,150
1/8/2023,2025AA,5
1/29/2023,2173CA,2
11/3/2022,2956AA,7
8/23/2022,2189CA,3
4/23/2023,1945AA,1
5/3/2022,3345AA,2
3/23/2022,3084CA,1
8/30/2022,3084CA,1
1/20/2023,1624AA,8
6/10/2023,2956AA,15
10/13/2022,2564BA,52
9/17/2022,3138CA,10
3/9/2023,3193AA,10
11/12/2022,2621AA,3
3/3/2022,1317CA,1
4/20/2022,3084CA,1
1/21/2023,2021CA,5
6/13/2022,2953CA,3
7/19/2022,3025CA,4
5/16/2023,2752AA,407
2/16/2022,3345AA,8
2/27/2022,1624CA,2
10/17/2022,3079BA,15
8/28/2022,2606AA,3
6/18/2022,3025CA,1
8/28/2022,1584BA,1
9/26/2022,1385CA,9
5/4/2023,2727CA,652
11/22/2022,3461CA,2
8/14/2022,3178CA,1
1/24/2023,3420AA,2
2/5/2022,3378CA,600
4/28/2023,3423CA,2
3/10/2023,2013AA,357
11/29/2022,1126CA,27061
5/3/2023,2326CA,82
4/17/2023,3420AA,2
2/24/2022,2173CA,1
5/17/2022,1385CA,10
4/8/2022,2212AA,1
5/27/2023,1695CA,1
5/1/2022,2988AA,1
1/9/2023,2212AA,15
9/25/2022,3423CA,3
5/19/2023,2041CA,2
5/19/2022,1382CA,8
8/15/2022,2139BA,1
11/16/2022,2956AA,8
11/21/2022,2938CA,7
9/26/2022,2876CA,1
7/11/2022,2935BA,3
11/16/2022,1906CA,1
2/15/2023,1116CA,1000
1/26/2023,1511CA,8
3/3/2022,2331CA,1556
1/20/2023,1497CA,100
4/26/2022,2229AA,3
3/6/2023,3404CA,4
5/15/2022,1116CA,1091
6/25/2022,2418CA,3090
5/30/2023,2016CA,70
2/27/2022,3610AA,13
3/12/2023,1967BA,370
5/22/2022,2471CA,268
12/20/2022,1497CA,92
1/30/2023,2840AA,1000
1/26/2023,1586CA,10
11/16/2022,2923CA,3
6/9/2022,1116CA,843
8/18/2022,2317CA,100
4/20/2023,1497CA,200
3/16/2023,1497CA,250
2/27/2022,1163CA,40
1/29/2023,1497CA,150
3/5/2023,2227AA,4
6/8/2023,1317CA,1
3/14/2022,1077CA,640
1/17/2023,2564BA,85
1/11/2023,1624AA,2
4/8/2023,1956AA,4
5/7/2023,1077CA,3000
2/23/2023,2956AA,3
9/9/2022,3404CA,5
3/15/2023,3533CA,35
5/23/2022,1993AA,475
3/16/2022,1382CA,8
2/10/2023,1145BA,90
11/17/2022,2953CA,1
1/7/2023,2265BA,2
3/22/2022,3399AA,1
5/15/2022,2970CA,1
3/2/2023,1479CA,10
2/7/2022,1130AA,400
12/19/2022,3576BA,57
11/18/2022,3365CA,50
8/9/2022,2714CA,0.62
7/15/2022,3533CA,500
1/11/2023,2867AA,53
3/20/2022,1497CA,39
5/12/2022,1009AA,214
4/8/2022,2501CA,133
12/7/2022,1479CA,4
3/21/2023,1163CA,124
5/9/2022,1479CA,1
5/15/2022,3448CA,10
6/10/2023,1630BA,1
4/15/2022,3205AA,1
3/22/2023,2060AA,3
4/29/2022,1193BA,11
5/23/2023,3533CA,1530
4/16/2023,2212CA,2
10/5/2022,1317CA,1
5/9/2023,1970CA,142.5
6/4/2023,2229AA,21
2/18/2023,2013AA,100
12/26/2022,3420AA,1
8/10/2022,2867AA,32
1/24/2023,3079BA,18
1/25/2023,1499AA,50
4/9/2022,3495CA,20
11/12/2022,1907AA,1
6/1/2023,1479CA,5
5/27/2022,3413AA,30
10/8/2022,3399AA,5
9/10/2022,1130AA,250
4/30/2022,1224AA,196
10/23/2022,2227AA,4
2/4/2023,2223AA,2
6/6/2023,3138CA,3
6/19/2022,2013AA,210
5/19/2022,1964BA,660
3/21/2023,2291AA,160
2/11/2022,2935BA,10
4/24/2022,1214CA,92
8/10/2022,1317CA,1
12/8/2022,3533CA,4500
7/24/2022,2200CA,3
6/30/2022,1964BA,1935
7/10/2022,3177CA,67.5
11/2/2022,2498CA,1
9/23/2022,1994AA,15
4/29/2022,3250CA,40
8/2/2022,3143CA,4
2/20/2023,2840AA,16
6/22/2022,2953BA,60
1/30/2022,3512AA,1000
6/20/2022,2621AA,1
7/7/2022,1479CA,18
2/21/2022,2265BA,2
3/31/2022,1630BA,3
10/8/2022,3512AA,2100
4/21/2023,3399AA,1
10/30/2022,1497CA,250
10/7/2022,3404CA,5
10/24/2022,1445BA,1
4/1/2022,1214CA,105
12/17/2022,2267CA,4
4/15/2023,2227AA,4
4/12/2022,2930CA,20
2/15/2023,2767AA,324
12/12/2022,2337CA,495
6/22/2022,2646AA,20
3/30/2022,3407CA,1
3/27/2022,3420AA,1
7/3/2022,3193AA,13
12/10/2022,3590BA,5
5/10/2023,1255CA,1
8/14/2022,2236CA,3
2/11/2023,3345AA,10
2/1/2023,3075AA,2
8/6/2022,2752AA,37
8/19/2022,2988AA,1
2/5/2022,3079BA,474
4/16/2022,3160BA,2
7/17/2022,3413AA,2
9/15/2022,3407CA,2
1/28/2023,1995AA,575
7/1/2022,2236CA,4
3/26/2022,2227AA,1
8/27/2022,3161BA,3
7/9/2022,3143CA,4
1/3/2023,2277AA,220
6/6/2022,1586CA,5
6/6/2022,2317CA,1703
5/17/2022,1624CA,3
5/8/2022,3610AA,10
2/10/2022,3502BA,6
8/25/2022,1571AA,5
8/21/2022,3407CA,4
1/23/2023,3551CA,1000
12/6/2022,1479CA,4
9/22/2022,3378CA,300
5/2/2023,1385CA,13
3/29/2022,2200CA,6
7/27/2022,1145BA,65
8/3/2022,2021CA,2
12/7/2022,2212AA,4
2/18/2022,2170BA,4
12/6/2022,1206BA,100
10/25/2022,1464AA,1
10/2/2022,1009AA,10
2/7/2022,1630BA,5
6/1/2022,2170BA,4
2/1/2022,1382CA,7
11/10/2022,2953BA,60
4/25/2022,1497CA,40
2/28/2023,3358BA,1
1/14/2023,3413AA,1
9/13/2022,3495CA,25
8/2/2022,3413AA,10
12/1/2022,2646AA,39
3/20/2023,1624AA,4
1/8/2023,2970CA,2
5/22/2022,3512AA,6983
11/21/2022,3462AA,100
10/19/2022,1993AA,300
1/10/2023,1630BA,4
5/27/2022,2970CA,6
3/5/2023,2234AA,13
2/13/2022,2227AA,6
1/25/2023,1499CA,12
10/17/2022,3250CA,80
4/21/2022,2021CA,1
2/24/2023,1193BA,63
3/8/2022,2767AA,147
10/1/2022,3551CA,150
2/12/2022,1193BA,47
2/15/2022,1379CA,8
6/2/2022,1193BA,11
3/17/2023,2044CA,2
1/15/2023,2223AA,6
7/23/2022,2173CA,11
12/18/2022,3378CA,900
6/18/2022,1379CA,18
10/18/2022,1283CA,2
4/1/2023,1445BA,1
9/25/2022,2293AA,282
2/20/2022,1497CA,50
3/23/2023,3461CA,181
1/12/2023,1193BA,10
8/19/2022,3079BA,12
2/27/2022,1479CA,15
7/16/2022,2013AA,120
1/1/2023,1497CA,10
8/21/2022,1385CA,9
2/20/2022,1379CA,5
6/19/2022,1497CA,4
2/20/2022,2359CA,965
5/20/2022,1130AA,540
1/27/2023,2277AA,252
2/24/2022,3590BA,7
10/15/2022,2935BA,4
2/28/2023,1009AA,132
6/11/2022,1130AA,200
11/7/2022,3448CA,8
7/21/2022,1009AA,110
11/22/2022,1993AA,200
3/22/2022,2013AA,120
7/23/2022,1077CA,3409
6/13/2023,3533CA,200
4/29/2023,3084CA,2
6/20/2022,3345AA,2
5/16/2022,1906CA,1
6/27/2022,3413AA,2
12/16/2022,1907AA,1
2/27/2022,2013AA,307.5
1/25/2023,2930CA,5
6/30/2022,1994AA,392.5
4/20/2022,2953CA,1
12/26/2022,3193AA,5
9/5/2022,2953BA,30
5/27/2022,1582CA,1
2/19/2023,3576BA,25
12/22/2022,3160BA,5
1/26/2023,2766AA,67
2/5/2023,1163CA,158
2/27/2022,2173CA,60
3/16/2023,3420AA,2
6/11/2022,1499AA,250
2/28/2023,2501CA,90
9/6/2022,2953BA,50
5/27/2022,2484BA,28
7/9/2022,1907AA,1
9/14/2022,2021CA,5
6/19/2022,2326CA,700
3/20/2022,2867AA,5
5/23/2022,3533CA,525
9/22/2022,3551CA,664
3/15/2022,1953AA,1
4/22/2022,3420AA,1
1/12/2023,2212AA,3
6/15/2022,1234BA,25
12/26/2022,2484BA,30
5/21/2023,1317CA,1
2/11/2022,2876CA,1
4/22/2023,3533CA,1000
4/5/2022,2785BA,756
10/3/2022,2938CA,3
2/22/2023,2847BA,114
6/27/2022,3495CA,15
5/7/2022,3143CA,20
6/20/2022,3365CA,20
7/27/2022,1953AA,1
2/13/2022,1382CA,16
4/3/2022,3494AA,50
4/8/2023,2673BA,105
3/4/2023,3494AA,50
4/2/2023,2291AA,400
8/25/2022,3399AA,1
7/4/2022,1330CA,1
5/29/2023,3345AA,10
2/27/2023,2096BA,5
10/25/2022,1486CA,4
12/2/2022,3420AA,2
5/22/2023,1234BA,24
3/25/2023,2139BA,2
1/8/2023,2025AA,4
4/7/2022,2170BA,7
8/25/2022,1317CA,1
2/4/2022,1993AA,425
8/9/2022,2970CA,1
9/13/2022,2227AA,2
9/21/2022,2994CA,1
3/20/2022,1993AA,170
1/17/2023,2227AA,1
3/10/2023,1077CA,2798
3/16/2023,2200CA,1
5/5/2022,3502BA,2
4/13/2022,2840AA,504
5/12/2023,2336BA,70
4/16/2022,2429BA,42
5/12/2023,1266CA,2
9/5/2022,2429BA,100
7/19/2022,2935BA,6
6/6/2022,1990AA,45
2/18/2023,3512AA,2000
6/14/2022,2632AA,2
5/28/2023,2484BA,188
2/4/2023,3027CA,1
4/7/2023,3448CA,10
7/27/2022,1921AA,1
5/17/2022,1499CA,1
5/25/2023,2867AA,10
8/3/2022,1214CA,48
4/28/2023,1970CA,165
11/10/2022,1906CA,2
7/31/2022,2053BA,8
2/22/2023,3461CA,10
3/17/2023,1601AA,1
2/16/2023,2227AA,4
3/7/2023,1445BA,3
4/3/2022,3502BA,7
5/17/2022,2513CA,1
7/30/2022,2342CA,28
7/2/2022,1486CA,5
7/4/2022,2564BA,21
4/13/2022,3079BA,18
3/2/2023,3177CA,45
3/10/2022,1497CA,53
6/7/2022,3423CA,2
10/16/2022,1964BA,5800
2/8/2023,2564BA,63
2/12/2023,3533CA,900
2/10/2023,1083AA,999
5/7/2023,1163CA,33
1/5/2023,3160BA,5
8/14/2022,2876CA,7
6/2/2022,2291AA,446
2/19/2023,3205AA,1
12/13/2022,3461CA,15
9/4/2022,1479CA,3
3/12/2023,3461CA,2
4/7/2023,3084CA,1
10/11/2022,2935BA,17
2/23/2022,2025AA,20
3/3/2023,2016CA,275
4/28/2023,2487BA,3
6/5/2023,3461CA,3
6/2/2023,3590BA,7
4/29/2023,2044CA,14
8/7/2022,2564BA,155
11/10/2022,1497CA,230
6/16/2022,2396CA,1400
12/6/2022,2236CA,1
7/19/2022,2564BA,62
6/24/2022,1163CA,78
8/13/2022,3075AA,1
5/8/2022,3462AA,50
5/10/2023,3075AA,1
7/19/2022,3512AA,9731
5/3/2022,3143CA,50
9/12/2022,1624CA,1
12/23/2022,2953CA,1
